id_client;service_sauvegarde;service_antivirus;service_assurance;service_streaming_film;service_streaming_tv;service_support
WLRSQ34114;1;0;0;0;0;0
BBQAY83167;0;1;1;1;1;1
HUAZH35514;0;0;0;0;0;0
VXZLG59682;0;0;0;0;0;0
BDOQC30709;1;0;1;1;1;0
XWMPY21088;1;1;0;0;0;0
PEUTS18322;0;0;1;0;1;0
SREOM26856;0;0;1;1;0;0
VPXTA26571;0;0;0;1;1;0
WJEUN50674;1;1;0;0;0;0
YMZZJ22057;0;0;0;0;1;0
UDIEF42773;0;1;0;1;1;1
BKXGA14805;1;1;1;1;1;1
YPBTM46489;1;0;1;1;0;1
NQYSN30979;0;0;0;0;1;0
WYPLL92507;0;0;0;0;0;0
VDBUR52457;0;1;1;0;0;0
FZTOE84686;1;1;1;1;0;1
OPLNG76399;1;1;1;0;1;1
QQWPW57533;1;1;0;0;0;1
FIIJL93392;1;0;1;1;1;1
XYTSV86449;0;1;0;0;1;0
UZPWD66886;1;0;0;1;1;0
OULXE15344;0;1;0;0;0;0
MIVLE39028;0;1;1;1;0;1
RLAQD42371;0;0;0;0;0;0
DNHLN12089;0;0;0;0;0;0
POVEX28112;1;0;1;1;0;0
HPQPG99403;1;1;1;0;0;0
NWRPA20124;0;0;1;1;1;0
LDKUH51768;1;0;0;0;0;0
JPSCL34401;0;0;1;1;1;1
BUYEC72842;1;0;0;1;1;0
EGMON41781;1;1;0;0;0;1
NTKOD23737;0;0;0;1;1;0
ANODQ88838;1;0;1;0;0;0
BLSYF39086;0;0;1;1;0;0
VTEOA43171;1;0;0;0;0;0
GALYP34227;1;0;0;0;0;0
QKNTN54616;1;0;0;0;1;1
VFLKH22841;0;0;1;1;1;1
MUQUF89454;1;1;0;0;1;0
CUZUJ51497;1;0;1;0;1;1
RMGHA96144;1;0;0;0;1;0
YVXCM50769;0;0;0;1;0;0
IEXZT50548;1;0;0;0;0;0
ZBEQN30343;1;0;1;0;0;0
CMPEY79034;0;1;0;0;0;0
DHAOW86547;1;0;0;0;0;0
JONDJ20393;1;1;0;0;0;0
TRNQN76236;0;0;0;0;0;1
KVZKQ88219;1;0;1;1;1;1
BBVTG15968;0;0;0;0;0;0
HDRKD47022;0;1;1;0;1;1
SGHBW15012;0;0;0;0;0;0
YHCVC52865;1;0;1;1;1;0
SNFFH84697;1;1;1;0;1;1
KPKBW97326;0;1;0;0;0;1
UJRUN93575;0;1;0;0;0;1
TCJCI00226;0;1;1;1;0;0
QFDFI58467;1;0;1;0;0;1
SVSFK07228;0;0;1;1;1;1
IDHRQ09477;0;0;0;0;1;0
LYSAB99031;0;0;0;0;0;0
NTRKC53214;1;0;1;1;1;0
QHBJS73995;1;1;0;0;0;1
IRGQE07494;0;0;0;1;1;0
NKRSO29603;1;0;1;0;0;1
ULTTN46549;0;1;1;1;0;1
WZCLW97154;0;1;0;1;1;0
ZSEXG66816;1;0;1;0;0;0
AOMKI90257;0;0;0;1;1;0
DXTCG50776;0;0;0;0;0;0
ZTHBR40123;0;0;0;0;0;0
CBDKJ76833;1;1;0;0;1;0
LGSMF07087;0;1;0;1;0;0
NPHVG55191;0;0;0;1;1;0
VVYHM69088;1;0;0;1;0;0
BQKGS02159;1;1;1;0;0;0
UJPWO42361;0;0;0;0;0;0
ABQFQ68153;1;0;0;1;1;1
PGHBZ02482;1;1;0;0;1;1
URJFX26269;0;0;0;0;0;0
HRZSV90587;1;1;1;1;0;0
LRGXK37162;0;0;1;1;1;0
OIADY25687;0;0;1;1;1;0
HKOKL32537;0;1;1;1;1;0
TWKGI36065;1;0;1;1;1;0
NHVHI40075;1;1;0;1;0;0
JKUJR02741;1;1;1;1;1;0
FCCNB59352;0;0;0;1;1;0
IPXPJ71037;0;0;0;1;1;1
BXTTY60358;1;0;0;0;0;1
JXVKY37651;1;0;0;0;0;0
QRRQV29275;1;0;1;0;1;0
GSIKN09685;0;0;0;0;0;0
UXFAP04222;0;0;1;1;1;0
BJKTZ40167;1;0;1;1;1;1
QSDED93271;0;0;0;0;0;0
FCRQD78415;1;0;0;0;0;1
DMVAS70544;1;1;0;0;1;0
MRKPI28988;1;0;0;1;1;0
QHAIO80232;0;0;0;0;0;1
SAFNS24533;1;0;0;0;1;1
KELSS65986;1;1;0;0;1;0
DTAYD62578;1;0;0;1;1;1
OJQZP26727;0;0;0;0;0;0
HTRDR13206;0;0;0;0;0;0
NDUCW92364;0;1;0;0;0;1
ORXQS02776;0;0;0;1;1;1
ARGBX94126;1;0;1;0;1;1
MPHTR86346;0;0;1;1;1;0
IJORQ29112;1;1;1;1;1;1
WDXMV29112;0;0;1;0;0;0
KWJKQ17759;1;1;1;1;1;1
ZLFKO86226;1;0;0;1;0;0
ORCHU81666;1;1;0;1;0;1
NSBBO85476;1;1;1;0;0;1
XPXBW37141;1;1;1;0;1;1
YBDOE80623;0;0;0;0;0;0
PHQSR91211;0;0;0;0;1;0
HGMLP51885;0;0;0;0;0;0
VDGRK64791;1;1;1;1;1;1
OSKWT81049;0;1;0;0;0;0
CGRHZ20349;1;0;1;1;1;0
HDMKP10894;1;0;0;0;0;1
QHXHL45707;0;0;0;0;0;0
MRZQR16896;0;0;0;0;1;0
YRMTT87805;1;1;1;0;0;1
NNYNB31977;1;0;1;1;1;0
EVGZL20569;1;0;1;1;1;1
LSUEL81183;1;0;1;1;1;0
WWKDU87398;1;0;0;0;1;0
XBAVJ20402;1;1;1;1;1;1
DWVTU03206;1;1;1;1;0;1
WYKIR32304;0;0;1;1;1;1
DWPIL58281;1;1;1;0;0;0
IZIKN35121;0;1;1;0;0;1
UTMVM83293;1;0;0;1;1;1
KKTFG87155;0;0;1;1;1;1
VRFOL66469;1;0;1;1;1;0
SDMBN08773;0;1;1;1;1;0
QRQSA18918;0;1;1;1;1;1
XRMYR65434;1;0;0;1;1;0
SIWJI68071;1;1;0;1;1;0
CLDSV77305;1;0;1;1;0;1
SLLHI81113;1;0;1;1;1;0
FCPUF00969;0;1;0;1;0;0
LHYNC15971;1;1;0;1;0;0
YPVBX81321;1;0;0;1;0;0
BMWUB11202;1;0;0;0;0;1
HRVFF07436;0;0;1;1;1;1
RBFON92541;0;0;1;1;1;1
RFVNS63724;0;0;0;0;1;0
WRFHY62539;0;0;0;1;1;0
KPNCU76901;0;1;1;1;1;0
LXGYX73986;0;1;1;0;0;0
WLCLA07713;0;1;1;1;1;1
NKLAV76651;0;1;1;0;0;1
SCPZG97255;0;0;0;1;1;0
GWQGF35098;0;0;0;0;0;0
AESKG50952;1;0;0;1;0;0
QAWRZ01129;0;0;1;0;1;0
ITNPC54853;1;1;1;1;1;1
BESNZ98211;1;0;0;1;1;1
BAILX50996;1;0;1;1;1;1
SLKDQ28336;0;0;0;0;0;0
LYEPQ34226;0;0;0;0;0;0
SSVHJ46122;0;0;0;1;0;0
NHHVC99066;1;0;1;1;1;0
GGVPB73175;1;0;1;1;1;1
WPTDS79321;0;0;0;0;0;0
OPOTK71129;0;0;0;0;0;0
AWMDX76883;0;1;0;0;0;1
UMLNT84748;1;1;0;1;0;1
TRZWN49317;0;1;0;1;1;0
ZONAT77714;0;0;1;1;1;1
XWTWQ68616;0;0;1;1;1;0
FSOHN29311;1;0;0;0;1;0
JAWYF95266;1;0;1;0;1;0
QSHQM52618;0;0;0;0;0;0
PWTWO95418;0;0;1;1;1;1
CXMLU13897;0;0;1;0;1;0
NAVAY89208;1;0;1;1;1;1
ZRGSG22258;1;1;1;0;0;1
VFNEQ56784;0;1;1;1;1;0
UMJFQ41159;1;0;1;0;0;0
HDCZY20191;0;0;1;1;1;0
UWKAL60484;1;0;0;1;1;1
RAAPL62342;1;1;0;0;1;1
FMXJM19109;0;0;0;1;0;0
UUTFK26162;1;1;1;0;1;0
EDEKA87512;1;0;1;1;0;0
OOPOS89852;0;0;1;1;1;1
BFTJW35116;1;1;1;0;0;0
DSHVC31346;1;1;1;0;1;0
OLQDC06037;0;1;0;1;1;0
HQNTS09079;1;1;1;1;1;1
IXRMC77545;0;0;0;0;0;0
MGTUK56266;0;1;0;0;1;0
YMTOB60342;0;0;0;0;0;1
MZVAU16969;0;0;0;0;0;0
FLBER69077;1;0;0;0;0;0
PSJOX65868;0;0;1;0;0;1
EFVKN61227;0;1;0;0;0;1
YODCF40974;1;1;0;1;1;0
NXJYS08727;0;0;0;1;0;0
MSEGF31468;1;1;1;1;1;1
VTNRE67118;0;0;1;1;0;1
DMGBH05871;0;1;0;0;0;0
FJLIB86306;0;0;0;0;0;0
IIQKO00896;0;0;0;1;1;1
DRORA47423;0;1;1;0;1;0
QRDMV87796;0;0;1;1;0;0
GOGZG69012;0;1;1;1;1;1
PQKDW06545;0;1;1;0;1;1
UOTXU16995;1;1;1;0;0;0
YLDGW55192;0;1;1;1;1;0
RUCRN30865;1;1;1;1;0;1
VLDHH35692;1;1;1;0;1;1
XEUJM29339;0;1;1;1;1;0
WSIUR55049;1;0;1;0;0;1
SVFUD41462;0;0;0;0;0;0
RVYBB48227;0;0;1;1;1;0
JNRAZ88057;1;0;0;0;0;0
ECLEN98308;1;1;1;0;1;0
NHTLT14984;1;1;1;1;1;1
XNPPH15136;0;0;1;1;0;1
HSCJH43981;0;0;0;0;1;1
EHCDL75957;0;0;1;1;1;0
LNLDJ52152;0;0;0;0;0;0
RRAMN99922;0;0;0;1;0;0
FEGFD62427;1;1;1;0;0;1
CJUST39565;0;1;0;0;0;0
JJWUY48443;1;0;0;1;0;0
TTEPD37033;0;1;1;0;1;0
YMKNA42823;0;0;0;0;0;0
QCKFX61039;0;1;0;0;0;1
OACRM46319;0;0;0;1;0;0
OBUET34707;1;1;0;0;1;1
QNSRW29294;1;0;0;1;1;0
OETYL78539;0;1;0;0;0;0
YKDPV53183;0;1;1;1;1;1
HFHSN42386;1;0;0;0;0;0
NWPGU92097;0;1;0;0;1;1
JNQEQ50222;0;0;0;0;0;1
TCTST60075;1;1;1;1;1;1
EQXFO83571;0;0;1;1;1;0
PPVKW35892;0;0;0;0;0;0
IEZLT49998;0;0;0;0;0;1
WXVWF47242;0;1;0;1;0;1
FQAJX67348;1;1;0;1;1;1
YWNHU97865;1;1;1;0;0;1
ZRHKE87607;1;1;0;0;1;0
AMTUL27037;1;1;0;0;0;0
PARNH45832;0;0;1;1;0;1
OYKCT72034;1;0;1;1;1;0
CANJF91436;0;1;0;0;0;1
HKXJQ17232;1;0;0;1;1;0
QRGMF47918;0;0;1;1;1;0
VOIFY67282;1;0;0;1;1;0
AVTKU33978;1;0;0;1;0;0
HITVU63653;1;1;1;1;1;1
XVDAM26043;0;0;0;0;0;0
GULJQ66565;0;1;1;1;1;1
SFQVE65993;0;0;0;1;0;0
IWKGC61996;0;0;0;1;1;1
AVQYL62219;0;0;0;0;0;0
IXDXV56309;1;0;1;1;1;0
KEFQE73403;0;1;0;0;0;1
DVPZG45533;0;0;1;1;1;0
BIIGN98227;0;1;0;1;0;1
ANCRX91721;0;1;0;1;1;0
VADHF46951;0;0;1;1;0;0
MNSMJ10841;1;1;1;1;1;1
UOCWF37337;1;0;0;0;0;1
JSVBO82425;0;0;0;0;0;0
RVTGV38044;1;0;1;1;1;0
UKFRE39045;0;1;0;0;0;0
VZQLC72481;1;0;1;0;0;0
KXZGU02577;1;0;1;0;0;0
WFVYW27379;0;0;0;1;1;0
TJHOV56498;0;0;0;1;0;0
BZCKL43245;1;0;1;0;0;0
HECPR54944;0;0;0;0;1;0
QWFBJ13962;1;0;0;0;0;0
QZTCO03192;1;0;0;0;1;0
QHXHZ40565;0;1;1;1;1;1
MOSGF04158;0;0;0;0;0;0
TWQLB64322;1;0;0;0;0;1
XAIEM10694;0;0;0;1;0;0
VPWQQ90687;0;1;1;1;0;1
XYFCQ88183;0;1;0;1;1;0
YCXWZ98253;0;0;1;1;1;1
MGINA21145;0;0;0;1;1;0
GKOWZ20749;0;0;0;1;1;0
YGNOR22824;0;1;1;0;0;1
MYEJZ82296;1;0;0;0;0;0
QICIH48834;0;0;0;0;0;0
IFLEM34298;1;1;1;0;1;1
OVLBJ71823;0;1;0;1;1;0
IIEBK40594;1;0;0;0;0;0
CNWAC92586;1;1;1;1;1;1
IXUZF53185;1;0;0;0;1;0
ACLPL80394;1;1;1;1;0;0
EOYLI93918;0;0;0;1;0;0
GQRMY79631;0;0;0;0;0;0
JRSJX22273;1;0;0;1;1;1
IJFSQ63043;1;0;0;0;0;0
SPCJV28344;0;1;0;0;1;0
NXPSP18668;1;1;1;1;0;1
LIGTA95487;1;1;0;1;1;1
LAESQ23885;1;1;1;1;1;1
BWMJX63007;0;0;1;0;1;1
GETRM31613;0;0;1;1;0;0
AOQLM98289;0;0;0;0;0;0
KMEAS24337;0;1;0;0;0;0
YGZIH45546;1;0;0;1;0;0
MVBAI69694;0;0;1;0;1;0
GAHQE63769;0;0;0;0;1;0
ALQFH40098;1;0;1;1;1;0
HGHWL00231;0;0;0;0;0;0
WSTTJ35888;0;1;0;1;1;0
OIMXF25384;0;0;0;0;0;0
QRZMH91275;1;1;0;0;0;1
QKKTJ76077;1;0;1;1;0;0
UTDHZ86656;1;0;0;0;0;0
HPYZQ73981;1;1;1;1;1;1
MUZON46479;0;0;1;1;1;0
RAURS68566;0;0;0;0;0;0
EQKIY72508;0;0;1;0;0;0
KRDVL87094;1;0;0;1;1;0
YVNQG67018;1;1;1;1;1;1
UGMAZ26396;1;1;0;1;1;0
ZANRP29837;1;0;0;0;0;0
ABKHQ18341;0;0;1;0;0;0
XJGEX02803;1;0;1;1;1;0
XUZJU05192;0;0;0;0;0;0
IGMFD72688;0;0;1;0;1;1
QEBGU97176;0;0;0;0;0;0
HQRDG51519;0;1;0;0;0;0
TEVTT02349;0;1;1;1;0;0
CQUMB68625;1;0;0;1;1;0
JSOAG78232;0;0;0;0;0;0
JZAIC98636;0;0;0;0;1;0
BMFZO01333;1;1;0;0;0;1
VJJQE30576;0;1;0;0;0;0
RMCQV98203;0;1;0;0;0;0
NPPFS93554;0;0;0;1;0;0
FBNSV98198;0;0;0;0;0;0
OBMAC03568;1;0;1;0;1;1
YDSOI73068;1;1;1;0;0;0
PPONV84805;1;1;1;1;1;1
KRHPJ85826;1;1;0;0;0;0
JKMSI22727;1;0;1;1;1;1
MHTEM09318;1;1;0;1;1;0
HKYHO40063;1;1;1;1;1;1
JBKKT03772;1;1;0;0;0;1
ZROXE89965;0;0;1;0;0;1
EJWYP24805;1;0;0;1;1;0
YVTEB95914;1;1;0;0;1;0
CQAJN04022;1;0;1;1;1;0
MWJNE36201;0;1;0;0;0;1
KYGYB96815;1;1;1;0;0;0
GGUCQ29564;0;1;0;0;0;0
KFWSL63039;1;0;0;0;0;0
REEVD94489;0;0;0;0;0;0
YSJGV18416;1;1;0;1;1;1
EOMRE24587;0;1;1;1;0;0
GFSOE25757;0;0;0;0;0;0
SVMTC30672;0;1;0;0;0;1
EHMNK33922;1;0;0;0;1;1
NWEVX55618;0;0;1;0;0;0
ICXLW56922;1;0;0;0;1;0
NZYEG63712;0;1;1;0;1;0
ESGRL60869;0;0;0;1;0;0
BDAQO27191;0;1;0;1;1;0
NZRKS41152;0;0;0;1;1;0
YRNVD44392;1;0;0;0;0;1
IVFJG01397;1;1;0;0;1;0
ROUAI93487;1;1;1;1;1;1
KXVPM19803;0;0;0;0;0;0
PATOS94533;1;1;1;1;1;1
OZCGZ72779;0;1;0;1;0;1
ZIKJE57018;0;0;0;0;0;1
WANWK80953;0;0;0;0;0;0
MFVSU98857;0;1;0;0;1;1
JFUML15452;1;1;1;0;1;0
EDXBD02651;0;0;0;0;0;0
IWHLC31137;0;1;1;0;0;0
WASFJ52163;0;0;0;1;0;0
WXOAT34503;0;0;0;0;0;0
QIUFN48187;0;1;0;0;0;0
PEQBZ97739;1;0;0;0;0;0
GOLUK45664;0;0;1;1;1;1
QFQUL99213;0;0;1;1;0;0
KNPOO99197;0;0;0;1;1;0
IGQFX84055;0;0;1;0;1;1
OOPEC75791;1;0;0;0;0;0
STYSZ12515;0;1;0;0;0;0
QPEDE42543;1;1;1;1;1;1
USTRB22604;0;0;0;0;0;0
ADRGF71912;1;0;1;1;1;0
JTRFU07466;0;0;0;0;0;0
PEGZZ01143;1;0;1;1;1;0
MROZF24758;1;1;1;0;0;1
CEOVK36213;1;0;0;1;1;0
CVVEH33382;0;0;0;1;1;0
EJUNL90534;1;0;0;0;1;0
ITEFG95471;1;0;1;1;1;0
MIHJH46271;0;1;1;1;1;1
OKIPP12854;0;0;0;1;0;0
UYXQI97349;0;0;0;0;0;0
BUCWY18216;0;1;1;0;0;0
JFPGR40759;1;1;1;0;1;0
UUNXD56717;0;0;0;1;1;1
NOOPG62979;1;0;1;1;1;1
CCFNJ17027;1;0;0;0;0;1
BRRFB09916;0;1;0;0;0;0
TPIZQ55758;0;1;0;0;1;0
LVNGN05063;0;0;1;0;0;0
MUHUG41402;0;0;1;0;1;0
GRMJG95304;1;0;1;1;1;1
VSCOT21237;0;0;1;0;1;1
TPQQV94115;0;1;0;1;1;1
RMYBA96969;0;0;0;0;1;0
DKSTZ87345;0;0;0;1;0;0
UFNZP53368;1;0;1;1;1;0
YBIQI61806;0;0;0;0;0;0
PUQVY14068;1;0;0;0;0;0
PIQSP64188;0;1;1;1;1;1
MRDOF32806;0;0;1;0;1;1
KSVCP30168;0;0;0;0;1;0
MHOMU69683;0;0;0;1;1;0
STERV28519;0;0;1;1;1;1
PZBLH84666;0;1;0;1;1;1
GSEGL21261;1;0;1;1;1;1
KBIMB75084;0;1;1;0;0;0
GNVDE55753;0;1;1;0;0;0
MLXMN26748;1;0;0;1;1;0
UJZMY66308;0;0;0;0;1;0
MOWRM18711;0;1;0;0;0;1
NIYYL34261;0;0;0;0;0;0
PSJVE24088;1;0;1;0;0;1
ALMCK33529;1;0;1;1;1;0
OTIVJ92211;1;0;1;1;1;0
OSGPT09934;1;0;1;0;0;1
YRDCJ66035;1;1;0;0;0;1
CKOQL37586;1;1;1;1;0;1
FRKKS52011;0;1;0;0;0;0
LRQAQ50445;0;0;0;0;0;0
BZXLQ65575;0;0;0;0;0;0
OZTLB86081;1;1;1;0;1;1
ZMJAN14366;0;0;1;1;1;0
NAIXK60086;1;0;1;1;1;0
AVKED96775;1;0;1;1;1;1
NXRCV85915;0;1;1;1;0;1
HHKQH47163;1;0;0;1;1;1
KJTYK98625;0;0;0;0;0;0
ZBLAI51206;0;0;1;1;1;0
IQNIY17259;1;1;1;1;1;1
NJCVI39515;0;0;0;1;1;0
XFANI31909;0;0;0;1;1;1
JEDFD87251;0;0;0;0;0;0
ITUMV51749;1;0;1;1;1;0
CFDBX65193;0;0;0;0;0;0
CDTKZ96371;1;1;1;1;1;1
JHONH36927;1;0;1;1;1;0
DCUIK63473;0;0;0;0;0;0
PIKEI03362;1;1;1;0;1;1
UBXWQ40132;0;0;0;1;1;1
CIQUL86062;1;1;1;1;1;1
JNXAX34048;0;0;0;0;0;1
NPTGL26656;0;0;1;1;1;0
VZKCD92784;1;1;1;1;1;0
AVSOQ38786;0;0;0;0;0;0
SJBGZ12719;0;0;1;1;0;1
OLYUR06193;0;1;1;1;1;1
LMXOP51781;0;0;0;1;1;0
UFROM23647;1;1;0;0;1;1
YUEKJ35707;1;0;0;0;0;0
JVYVF90482;0;0;0;1;1;1
AQUGT41547;1;0;0;1;0;1
RANWT26121;0;0;1;1;1;0
NLUBH37683;0;0;1;1;1;0
PBKBQ96068;0;0;0;1;0;0
ZHHCC34424;1;1;1;1;0;0
UYCNN19601;1;0;1;1;0;0
JMXNP09288;0;0;1;0;0;0
TASNN61858;0;0;0;0;0;0
ZRXIU47508;0;0;0;1;0;0
IKKYO58872;0;0;1;1;0;1
GVUSX34394;0;0;0;0;0;0
DWCKX82248;0;0;0;0;0;0
GMEAO02668;1;1;1;1;1;1
OXGVC96814;0;0;1;1;1;0
USLMV24559;0;1;1;0;0;0
VDYXE03267;0;0;1;1;1;0
FBZRI63324;1;1;1;0;0;1
XEYKE96315;0;0;0;0;0;0
DCEZH99316;1;0;0;0;0;1
IJQQE16022;0;0;0;0;0;0
GHADL47176;1;0;0;1;1;1
WLNSF25224;0;0;1;0;1;1
XOKTS97424;1;1;0;0;0;1
MEKUC99587;1;1;1;1;0;1
CYWIV22652;0;1;0;1;1;0
AGEEN21232;0;0;1;0;1;0
BJLSB27508;0;1;1;1;1;1
IVVRP94968;0;1;0;0;0;0
GHEEC94122;0;0;1;1;1;1
BRUCM24746;0;1;0;1;1;0
OUVKV58994;1;0;0;1;1;0
KQFDT44888;1;0;1;1;1;0
UEBXB38842;1;1;0;0;0;0
DNVTL80467;1;1;0;0;0;1
KQWHG52766;0;0;0;0;0;0
EMGTC50906;1;0;0;1;1;1
QDCRY55439;0;0;0;0;1;0
YGIJN52481;1;1;1;1;1;1
CTXVJ85976;1;1;0;0;0;1
FAKOD25199;0;0;1;1;1;0
NFSKC43259;0;1;0;0;1;0
POKDZ73799;0;0;0;0;0;0
ARAGG15484;1;0;0;0;0;1
AOBHI51752;0;0;0;0;0;0
UIBFX95129;0;0;1;1;1;0
LFOLL58895;0;0;0;1;0;0
HQBOU27891;0;0;0;1;0;0
CABNR08753;0;0;1;1;0;0
RPVUM04871;0;1;1;0;1;1
SUGLD41396;0;1;0;0;0;1
WWQQQ40791;1;1;1;1;1;1
WFCDV12365;0;0;0;1;1;0
JKLPC63304;1;0;0;0;0;0
NOZNR10043;0;1;0;1;1;0
YLIBA56505;1;0;0;0;0;0
GBRWV31791;1;1;0;1;0;0
UQCHV10849;0;0;0;0;0;0
ZJSUR65072;0;0;0;1;1;0
TCFID61143;1;1;0;0;0;1
WCBNE70259;1;0;0;0;0;1
VKDUW90522;1;1;1;1;1;0
LCXAO59996;0;1;0;0;0;0
BKSQP02773;0;0;0;0;1;0
SUAOO55936;1;0;1;0;0;0
YOKZB99655;0;0;0;1;0;0
RNUJS90261;0;0;1;0;0;0
LIEGH89228;1;0;0;1;0;0
OHLXR69935;0;0;0;0;0;0
MNDKV98735;0;0;0;0;0;0
UNOCC35657;0;0;1;1;1;0
NCDYU06758;1;1;1;1;1;1
YHGTW57403;1;1;0;0;1;0
VCZEP98811;1;0;0;0;0;0
HJXTF89019;1;0;0;0;0;0
KEFUM28864;1;0;1;1;1;0
RGTYS68458;1;1;1;0;1;0
LAFQK07429;1;1;1;1;0;0
OBVMR53668;0;0;0;0;0;1
SUCIN03103;1;1;1;1;1;1
XVQIU97874;0;0;0;0;0;0
APNJL67529;1;1;0;0;0;0
GGZZI34277;1;0;0;1;0;0
TBYKU29841;1;1;1;1;0;1
GAKKQ23682;1;1;1;1;1;1
YURET42954;0;1;0;1;1;1
KKKOS86714;1;1;0;0;1;0
ZHPXP65192;1;1;1;1;1;1
ZYKAD38656;1;1;0;0;0;0
BDEUX49502;0;0;1;1;1;0
DVHPH41232;0;1;0;1;0;0
WCVAK11699;1;1;0;0;0;1
GKTCT36429;1;1;1;1;1;1
RUGKN55153;0;0;0;1;0;0
ESCNL64817;0;0;1;1;1;0
FSORS24195;1;0;1;1;1;1
YHINA01071;0;0;1;1;1;0
HOWOX81601;0;0;0;1;1;0
RTCMS38902;0;0;0;0;0;1
TRIAL37876;0;0;0;0;0;0
LZGPL21873;1;0;0;1;0;0
CEQMF91347;0;0;0;1;1;0
VDHYI43774;1;1;0;1;0;0
JZFKV90533;1;1;1;1;1;1
PRIQJ88495;0;1;1;1;1;1
IIDQV79013;0;0;0;0;0;1
CQMEG28437;1;0;0;0;0;0
CPNUN66355;1;0;1;0;1;0
BFNYK40836;1;1;0;1;0;0
OMBXY23218;1;1;0;1;1;1
TPUWZ74937;1;0;0;0;0;0
RIHDD88091;1;0;1;1;1;0
JOIVN03029;1;0;1;1;1;0
CYWMH44624;1;0;0;1;0;0
ZRKKG79648;1;0;0;0;1;0
WXOQV51736;1;0;0;1;0;1
FPUSP51998;0;1;0;0;0;1
YHPVI60478;0;0;0;0;0;0
GUHPQ20741;1;0;1;0;0;1
BFDSO21442;1;1;1;1;1;0
TEMLV53821;0;1;0;0;0;0
UGTGR22087;1;0;0;1;1;0
THJFP06047;1;0;0;1;1;1
IJWDN86031;0;0;0;1;0;0
USBER64578;0;0;0;1;0;0
VLHMB93508;1;0;0;1;0;0
ERIVA73381;0;1;0;0;1;1
MEFCP86705;1;1;1;1;1;1
FCUUW39136;1;1;1;0;0;1
UCGVD26321;0;0;0;1;1;1
MJUAW94628;0;0;0;0;0;0
AIQCG81497;0;0;0;0;0;0
PCCGG31084;1;1;1;1;1;0
JCGCG44337;0;0;1;1;1;0
SUEKT11319;1;0;0;1;1;1
KSRVI74866;0;0;0;1;1;1
KPMNB22534;1;1;1;0;0;1
LETTY30904;1;1;0;0;0;0
WJQLC62599;0;0;1;0;0;0
GXUOC59234;1;1;1;1;1;0
TKDGL99382;0;1;0;1;1;1
MXBJS21575;0;0;1;1;1;0
QPYBK36689;1;1;0;0;0;0
OFWXJ74086;1;1;1;1;1;1
FBGHB50742;0;0;1;1;1;1
CSVSQ53566;0;0;0;0;1;1
VGNKU73213;0;0;0;0;0;0
CBBBA71887;1;0;1;0;1;0
MDOIR52973;0;1;1;0;0;0
BJCRC09242;1;0;0;1;0;0
OOKFY74959;1;0;0;0;0;0
LCNUE24744;0;0;0;1;1;1
TLHLJ00047;0;0;1;0;0;0
LVOEQ57099;1;1;1;1;1;0
HVLTW55999;0;0;1;0;0;0
MNIHH86213;1;0;1;1;0;0
ZYGNY78209;1;0;0;1;0;0
PTRKA51703;0;1;0;0;0;1
LIIBW08992;0;0;1;1;1;0
SXAXY39613;0;0;0;0;0;0
MYATE57274;1;1;1;1;1;1
GRSKD97639;0;1;0;0;0;0
JAIIY16258;0;0;0;0;1;0
PGDPO47635;0;0;0;0;0;0
DFJTU73827;0;0;1;0;0;1
GTGVD58831;1;0;0;1;1;0
RYHQD79572;1;1;0;0;0;0
IWYCP08421;0;0;0;0;0;0
CUYXZ22029;0;0;1;0;1;0
DMXZS55688;1;0;0;0;1;1
HKANN45006;1;0;0;0;0;1
PYRLQ48493;0;1;1;1;0;1
ZORZP02252;1;0;0;1;0;0
PCIOK90188;1;0;1;1;0;0
TWCGB14564;1;0;0;0;0;0
HVGMK77818;1;1;1;1;1;1
EZXZN57167;1;1;0;0;1;1
SGUBI53438;1;0;0;0;0;0
SCMKX54432;1;0;1;1;0;0
JCVCA48722;1;1;1;0;0;1
ENBDS86177;0;0;1;0;0;0
FNRNX08205;1;0;1;0;0;1
ZZRVX74656;0;0;0;0;0;0
AXEPF54533;1;0;0;0;0;0
ZJBCG97059;0;1;0;0;0;1
TNFCO25062;0;0;0;0;0;0
CGLTP86802;1;1;0;0;0;1
PERKL52367;1;1;1;1;1;0
UTXEW66255;1;0;0;0;0;0
MHUGY71566;0;0;0;1;1;0
MVPUY76338;1;1;0;0;0;1
KSAZT70676;1;0;1;1;1;0
NUPNA54822;1;1;0;0;0;1
AKYLR45226;1;0;1;0;0;0
WHAOX63778;1;0;1;1;1;0
TSEMP37538;0;0;0;1;1;0
GSLFR04888;0;0;0;0;0;0
GAEGL35513;0;1;0;0;0;0
YYTBW29034;0;0;0;0;0;0
ZVXOT59813;1;1;1;1;1;0
XEBGX89031;0;0;0;1;0;0
LZYGF93519;1;1;0;0;0;1
AZJDE71299;0;0;0;1;0;0
TVUFB13074;1;0;0;0;0;0
AEVRU25509;1;1;0;0;0;0
RZAHR82575;0;1;0;0;1;0
ZSDNT04631;0;0;0;1;0;0
LRUUR71841;1;0;1;0;1;0
KBBPI62109;1;0;0;1;1;0
DOXSU87883;0;0;1;1;0;0
WJKOV53806;1;0;1;1;1;0
FESZO31788;1;0;0;1;1;0
JPCDC68218;1;0;1;1;1;0
HGNUA46749;1;1;1;1;1;1
RMNUW07745;1;1;0;1;1;1
