id_client;mariee;retraite;a_charge;genre;facture_mensuelle;telephone;plusieurs_numeros;internet;total_factures;contrat;facture_par_mail;type_de_paiement;client_depuis_mois;sortie_client
WTMPL04098;1;0;0;1;110.650;1;1;2;6526.650;1;1;Credit card (automatic);58;0
EJLFL37664;1;0;1;1;109.050;1;1;2;7508.550;2;1;Bank transfer (automatic);68;0
JGKIY42329;0;0;0;0;19.200;1;0;0;19.200;0;0;Electronic check;1;0
ZFJSR03349;1;0;0;1;66.050;1;1;1;3462.100;1;1;Credit card (automatic);55;0
OIVSP65829;0;0;0;1;45.300;1;0;1;45.300;0;0;Mailed check;1;0
BOYNW86615;1;0;0;1;84.400;1;1;1;6096.450;2;1;Credit card (automatic);72;0
GAESD42571;0;0;0;1;45.000;0;2;1;298.700;0;0;Credit card (automatic);6;0
CJSHH87855;1;0;0;1;99.800;1;1;2;5985.750;0;1;Electronic check;60;0
CTCWN54693;1;0;1;0;106.000;1;1;2;6547.700;1;1;Electronic check;61;1
RFSQE28391;0;0;0;1;20.650;1;0;0;38.700;0;0;Mailed check;2;1
VMUAV48901;0;0;0;0;71.500;1;1;1;4576.300;1;0;Electronic check;63;0
SAIGS33659;0;0;0;1;83.550;1;0;2;1329.150;0;1;Electronic check;17;0
CLJTI09462;1;1;0;0;98.700;1;1;2;5812.600;0;1;Electronic check;58;1
HIHMQ39207;0;0;1;1;49.500;1;1;1;1265.650;0;1;Mailed check;26;0
UVGNB53073;1;0;1;1;48.700;0;2;1;2495.200;0;1;Bank transfer (automatic);53;0
RSYYU87806;0;0;0;1;19.200;1;0;0;532.100;0;1;Credit card (automatic);25;0
NXBGR07421;0;0;0;1;82.300;1;0;2;82.300;0;1;Electronic check;1;1
NIOYM80676;1;0;1;1;21.100;1;0;0;490.650;2;1;Credit card (automatic);24;0
QEWPT59162;1;0;0;1;69.000;1;0;1;147.800;0;0;Credit card (automatic);2;0
QFBEN10298;0;0;0;0;19.550;1;0;0;19.550;0;0;Mailed check;1;1
WNSOD92512;1;0;0;1;75.100;1;1;1;5064.450;1;0;Mailed check;67;0
FBXOJ65767;1;0;0;0;54.600;0;2;1;934.800;1;0;Electronic check;17;0
XWWTZ25017;0;0;0;0;70.200;1;0;2;760.050;0;0;Electronic check;11;0
LNESI60806;0;0;0;0;24.750;1;1;0;1234.600;2;0;Mailed check;51;0
NIIWQ72456;0;0;0;1;69.850;1;0;2;199.850;0;1;Electronic check;3;0
HOOPW65674;0;1;0;1;79.200;1;0;2;79.200;0;1;Electronic check;1;1
EVXNY45504;0;0;1;1;69.650;1;0;2;69.650;0;1;Electronic check;1;1
UDQJM64379;1;1;0;1;84.100;1;1;1;6129.650;2;1;Credit card (automatic);72;0
RBCSG02975;0;0;0;0;65.350;1;0;1;1231.850;1;1;Bank transfer (automatic);19;0
YVPKN20971;0;0;0;0;25.750;1;1;0;1654.750;2;0;Mailed check;65;0
NWIFK08539;0;0;0;1;100.300;1;0;2;4483.950;1;1;Electronic check;45;0
OITSN48536;1;0;0;0;89.150;1;1;2;413.250;0;1;Electronic check;5;0
DAFVY61289;0;0;0;1;44.850;0;2;1;2564.950;0;1;Credit card (automatic);56;0
BVMVG11974;0;1;0;1;74.450;1;1;2;294.450;0;1;Electronic check;4;0
DQAKK75089;0;0;0;1;86.400;1;1;1;5442.050;2;1;Credit card (automatic);64;0
PRCVK99381;1;0;1;1;19.700;1;0;0;804.250;2;0;Bank transfer (automatic);41;0
IVARM02893;0;0;0;1;60.550;1;0;1;1982.600;0;0;Electronic check;35;0
NGFNY82607;0;0;0;1;25.200;0;2;1;25.200;0;0;Mailed check;1;1
IEVOJ70745;0;1;0;1;79.400;1;1;2;205.050;0;1;Electronic check;3;1
YWYSC66145;1;1;0;0;25.000;1;1;0;1501.750;2;0;Bank transfer (automatic);61;0
VUVJN84735;0;1;0;0;73.650;1;1;2;73.650;0;1;Electronic check;1;1
DJWTY66939;0;0;1;1;55.600;1;0;1;2016.450;1;0;Credit card (automatic);35;0
SNQYZ36554;1;0;1;1;113.250;1;1;2;7895.150;2;0;Credit card (automatic);69;0
KDHVX28458;1;0;0;1;68.300;1;0;1;4378.800;2;1;Mailed check;64;0
YOCXN50274;1;0;1;0;110.050;1;1;2;5686.400;1;0;Credit card (automatic);51;0
MRNSU88843;1;0;1;0;19.900;1;0;0;329.750;1;0;Bank transfer (automatic);17;0
XRHCU05671;1;0;1;1;43.950;0;2;1;2960.100;2;1;Credit card (automatic);69;0
CZJDR58689;0;0;1;0;31.350;0;2;1;31.350;0;1;Mailed check;1;1
BKEOR42234;0;0;1;1;64.850;1;0;1;1336.800;1;0;Mailed check;21;0
RIIOM60357;0;0;0;1;97.200;1;1;2;5129.450;2;1;Bank transfer (automatic);54;0
VTIDR37974;1;0;0;0;23.450;0;2;1;23.450;0;1;Electronic check;1;1
BRGYX25686;0;0;0;0;70.200;1;0;2;237.950;0;1;Electronic check;4;1
SEFEE27753;0;0;1;0;61.900;1;1;1;;2;1;Bank transfer (automatic);0;0
SHSBH42915;0;0;0;0;69.550;1;0;2;521.350;0;1;Electronic check;7;0
EJYPD46353;1;0;1;0;18.950;1;0;0;613.950;2;0;Mailed check;32;0
DHDAK26075;1;0;1;0;19.800;1;0;0;1414.650;2;1;Credit card (automatic);72;0
QZXPU52042;0;0;0;0;39.650;0;2;1;733.350;0;1;Electronic check;19;1
NAUXK02218;0;0;1;0;19.950;1;0;0;219.500;1;1;Bank transfer (automatic);10;0
ZOUAA33987;1;1;0;0;69.100;1;0;2;1474.750;0;1;Electronic check;21;1
HNVGJ17681;0;1;0;1;70.050;1;1;1;3062.450;0;1;Electronic check;45;0
RYRMG59179;0;1;0;0;19.800;1;0;0;587.700;1;0;Credit card (automatic);32;0
XHYJO38585;1;0;0;1;105.750;1;1;2;4228.550;1;0;Bank transfer (automatic);40;0
PZTIC48379;0;0;0;1;41.900;0;2;1;1875.250;2;0;Mailed check;47;0
MADBQ27739;0;0;0;1;53.100;0;2;1;1901.250;2;1;Mailed check;36;0
PYKCI10903;1;0;1;1;105.100;1;1;2;7234.800;1;1;Credit card (automatic);69;0
HYNYL94798;1;0;0;1;80.700;1;0;1;5705.050;2;1;Credit card (automatic);71;0
NLZBV45655;1;0;0;1;24.650;1;1;0;1710.150;2;1;Bank transfer (automatic);71;0
LCNBW83184;1;0;0;0;53.150;0;2;1;1930.900;1;0;Credit card (automatic);35;0
WDCAF92613;0;0;0;0;54.650;1;0;1;189.100;0;0;Mailed check;3;0
JOUPP49098;1;1;0;0;109.700;1;1;2;7898.450;2;0;Credit card (automatic);72;0
IEYXM19518;1;0;1;0;90.600;1;1;1;6441.850;2;1;Credit card (automatic);72;0
OJHAL42275;1;0;1;1;73.000;1;1;1;5163.000;1;1;Credit card (automatic);68;0
PBBOA17082;0;0;0;1;54.750;0;2;1;2348.450;1;1;Electronic check;42;0
BFOAJ87461;0;1;0;0;20.500;1;0;0;429.550;1;0;Bank transfer (automatic);21;0
UQXUQ41456;0;1;0;1;92.100;1;0;2;729.950;0;1;Electronic check;8;1
XXBXE95184;1;1;0;0;75.300;1;0;2;720.450;0;0;Electronic check;10;0
IHEZX95587;0;0;0;1;106.750;1;1;2;7283.250;2;1;Credit card (automatic);71;0
HABPF17072;0;1;0;1;91.300;1;0;2;4126.350;1;1;Bank transfer (automatic);46;0
AVVWI96439;1;0;1;1;80.000;1;0;2;241.300;0;1;Electronic check;3;0
FSHON33981;0;1;0;1;91.300;1;1;2;1094.500;0;1;Electronic check;12;1
TWBAS91398;1;0;0;1;47.850;0;2;1;1190.500;1;0;Bank transfer (automatic);26;0
HYQEW09296;0;0;0;0;50.150;1;0;1;160.850;0;1;Mailed check;3;0
CRLZF04879;0;0;0;1;74.450;1;0;1;3721.900;2;1;Bank transfer (automatic);49;0
OKRCT04545;0;0;0;0;80.600;1;0;2;2651.100;2;0;Bank transfer (automatic);33;0
WKKAE23472;1;0;0;0;94.400;1;1;2;4014.600;0;1;Electronic check;42;0
JOCQO66639;1;0;1;0;75.250;1;1;1;2344.500;1;1;Bank transfer (automatic);31;0
VQDRP12971;1;1;1;0;107.150;1;1;2;7379.800;1;1;Credit card (automatic);68;0
AADLV48686;1;1;1;0;116.250;1;1;2;7862.250;1;1;Electronic check;66;0
DXBFY07887;1;0;1;0;19.550;1;0;0;1108.800;1;1;Electronic check;58;0
BZZIB58453;1;0;1;0;20.100;1;0;0;655.300;2;0;Mailed check;35;0
EGVHZ73104;0;0;0;0;20.200;1;0;0;20.200;0;0;Bank transfer (automatic);1;0
TZEVA48265;0;0;0;1;74.800;1;0;2;2971.700;0;0;Credit card (automatic);40;0
IIARD40804;1;0;0;1;76.200;1;1;1;981.450;0;1;Electronic check;13;0
VFMXZ76729;1;0;0;0;55.700;1;0;1;3171.600;0;0;Electronic check;57;0
RHLFB99409;0;0;0;1;75.300;1;0;2;75.300;0;0;Electronic check;1;1
SHLZX91171;0;0;0;0;45.700;1;0;1;45.700;0;1;Mailed check;1;1
UVNDW72536;0;0;0;1;54.350;1;0;1;2460.150;2;0;Credit card (automatic);46;1
KZQDZ98986;1;1;1;1;94.550;1;1;2;3640.450;0;1;Credit card (automatic);40;1
CIZFV85598;1;0;1;0;77.500;1;1;1;1625.000;1;0;Mailed check;21;1
CLAKW25066;0;0;0;1;98.150;1;0;2;567.450;0;1;Bank transfer (automatic);6;1
TKMZH85919;1;0;1;0;111.100;1;1;2;6555.200;2;1;Mailed check;59;0
LMHOK49255;0;0;0;0;58.600;1;1;1;939.700;0;1;Credit card (automatic);15;1
PUYQO49715;0;0;0;1;94.550;1;1;2;2724.600;0;1;Mailed check;27;1
CAERR01862;0;0;0;0;116.300;1;1;2;8309.550;1;1;Bank transfer (automatic);71;0
HXJMX62331;0;0;0;1;89.300;1;1;2;4192.150;0;1;Credit card (automatic);45;0
OIUXP93678;0;0;0;0;20.700;1;0;0;73.050;0;0;Mailed check;4;0
YBNIB45881;0;0;0;1;19.600;1;0;0;19.600;0;1;Mailed check;1;1
CHFZW64673;1;0;1;0;99.350;1;1;2;4749.150;0;1;Electronic check;47;1
BPLZQ81487;0;0;0;0;49.800;1;0;1;1734.200;0;1;Electronic check;34;0
ASKVU05572;1;0;1;1;54.400;1;0;1;957.100;1;1;Credit card (automatic);18;0
OADJP33545;0;0;0;1;54.250;1;0;1;447.750;1;0;Bank transfer (automatic);8;0
OUUSZ22591;0;0;0;0;35.500;0;2;1;249.550;1;1;Credit card (automatic);7;0
IKATY49192;1;0;1;0;84.500;1;1;2;453.750;0;1;Electronic check;5;1
VUFWD43285;0;0;0;1;59.300;1;0;1;2209.150;1;0;Electronic check;39;0
ICONS86818;1;0;1;0;20.650;1;0;0;654.850;0;1;Mailed check;29;0
DMLXU22321;1;0;0;1;55.200;1;0;1;55.200;0;0;Mailed check;1;1
GORXK64473;0;0;1;0;25.000;0;2;1;789.200;0;0;Credit card (automatic);31;0
JYQPJ17773;0;0;0;0;24.300;0;2;1;38.450;0;0;Mailed check;2;0
GBWJZ66856;1;0;0;0;70.800;1;0;1;4448.800;1;0;Credit card (automatic);63;0
JBZZM39554;0;0;0;0;78.800;1;0;2;1641.300;0;0;Electronic check;20;0
LQXXH51978;1;0;0;1;83.300;1;1;1;5894.500;2;1;Credit card (automatic);71;0
JSUWV59933;0;0;0;1;61.150;1;0;1;4017.450;2;1;Bank transfer (automatic);66;0
MVUSO22198;0;0;0;0;45.150;1;0;1;438.400;0;1;Mailed check;8;1
MOERK31582;0;0;0;1;96.000;1;1;2;174.800;0;1;Electronic check;2;1
KADLU35947;1;0;0;0;35.100;0;2;1;101.100;0;0;Mailed check;3;0
YIXYU09328;0;0;0;1;20.250;1;0;0;1029.800;2;0;Credit card (automatic);47;0
BAFGU86874;0;0;0;0;74.000;1;0;2;74.000;0;0;Electronic check;1;0
YOWFP73535;0;0;0;1;20.250;1;0;0;129.150;1;0;Mailed check;7;0
HAEVO68376;1;0;1;0;105.000;1;1;2;7297.750;2;1;Electronic check;69;0
GMPVK67345;0;0;0;0;105.300;1;1;2;550.600;0;0;Electronic check;5;0
DBTOU76021;1;0;0;1;19.600;1;0;0;1416.500;2;0;Mailed check;71;0
EZEWG98945;0;0;0;1;74.300;1;0;2;74.300;0;1;Credit card (automatic);1;1
SVOWZ16706;1;0;1;1;89.650;1;0;2;1208.350;0;1;Credit card (automatic);14;1
XMYJH91422;0;0;0;1;19.350;1;0;0;601.600;0;0;Credit card (automatic);29;0
PYOLZ58938;0;0;0;0;81.800;1;0;1;4534.450;2;1;Credit card (automatic);56;0
DWOEP33193;1;1;0;0;95.750;1;0;2;573.750;0;1;Electronic check;6;1
JDSKI95145;1;1;0;0;40.200;0;2;1;40.200;0;0;Electronic check;1;1
FFVAR74326;1;0;1;1;90.950;1;0;2;4236.600;1;0;Bank transfer (automatic);46;0
YPDDQ43297;0;0;0;0;108.200;1;0;2;2203.700;0;1;Bank transfer (automatic);20;0
RANUS28607;0;1;0;1;85.800;1;1;2;1727.500;0;1;Credit card (automatic);20;1
JKZNU86964;0;1;0;1;76.250;1;1;2;2841.550;0;1;Electronic check;37;1
XZWHH10891;1;0;1;1;19.700;1;0;0;494.050;2;1;Mailed check;24;0
EOBFE48311;1;0;1;0;94.650;1;0;2;2649.150;0;0;Credit card (automatic);29;1
YLHDV44238;1;0;0;1;104.400;1;1;2;2200.250;0;1;Bank transfer (automatic);21;1
FIBXJ54495;1;0;1;0;103.300;1;1;2;2012.700;0;0;Electronic check;19;1
DGHXP81449;0;0;0;1;80.600;1;0;1;4299.950;2;0;Electronic check;54;0
RFFVI65987;0;0;0;0;19.300;1;0;0;28.300;1;0;Credit card (automatic);2;1
JRDSO30965;1;1;0;1;104.300;1;1;2;2867.750;0;1;Bank transfer (automatic);27;1
FOGLZ10579;0;0;0;1;19.650;1;0;0;391.700;0;0;Mailed check;18;0
BITHB93716;1;0;1;1;19.850;1;0;0;1070.500;2;0;Mailed check;52;0
TMHJU45806;1;0;1;1;56.150;1;0;1;2499.300;0;0;Electronic check;43;1
CIIKR01785;0;0;0;1;19.950;1;0;0;58.000;0;0;Mailed check;3;0
YVOMK93485;0;0;0;0;44.800;1;0;1;176.200;0;1;Credit card (automatic);4;0
FMLZI84176;1;0;1;0;83.550;1;0;2;477.550;0;1;Credit card (automatic);6;1
WEFYX68518;1;1;0;0;100.800;1;1;2;3437.500;0;1;Electronic check;35;0
YHCMF81814;1;0;1;1;60.300;0;2;1;4109.000;2;0;Credit card (automatic);68;0
SEPYI75489;0;0;0;1;96.250;1;0;2;512.450;0;1;Electronic check;5;1
IOEGQ03744;0;0;0;1;44.600;1;0;1;122.700;0;0;Electronic check;3;0
BXBUB05813;0;1;0;1;72.750;1;0;2;317.750;0;0;Electronic check;4;0
ZXYJC93507;0;0;0;1;25.300;1;1;0;116.950;2;1;Credit card (automatic);4;0
GVWRF86425;1;0;0;1;79.700;1;0;2;165.000;0;0;Bank transfer (automatic);2;1
SVLTV29312;1;0;1;0;110.100;1;1;2;4469.100;0;1;Credit card (automatic);40;0
SNMJQ51839;0;0;0;0;95.100;1;0;2;865.100;0;1;Credit card (automatic);10;0
XNAFQ80248;0;1;0;1;107.400;1;1;2;7748.750;2;1;Bank transfer (automatic);72;0
ABVAD73018;0;0;0;1;86.600;1;1;1;6350.500;2;0;Bank transfer (automatic);72;0
DVQEO46782;0;0;0;1;52.200;1;0;1;52.200;0;1;Electronic check;1;1
DPEWS94156;0;0;0;1;88.350;1;1;2;1639.300;0;1;Electronic check;18;1
FVMZZ37487;0;0;0;0;40.050;0;2;1;162.450;0;1;Electronic check;4;0
BUZGT52818;0;1;0;0;90.850;1;1;2;3186.700;0;1;Electronic check;36;1
SESNB58798;0;0;0;1;75.250;1;1;2;888.650;0;0;Electronic check;11;0
TQVEV18206;0;0;0;0;69.550;1;0;2;69.550;0;1;Electronic check;1;1
CPATH90033;0;0;0;0;79.900;1;1;2;3313.400;0;0;Electronic check;42;0
ASBGA12681;1;1;0;1;85.350;1;1;2;1375.150;0;1;Credit card (automatic);16;1
LHBYW66555;0;0;0;0;114.350;1;1;2;5791.100;1;0;Credit card (automatic);50;0
LUNBG92271;0;0;0;1;24.600;0;2;1;24.600;0;0;Electronic check;1;1
RUKPH94188;1;0;1;1;19.950;1;0;0;756.400;2;1;Mailed check;38;0
QYZZN05375;1;1;1;0;79.850;1;1;2;1857.750;0;1;Electronic check;24;0
FNWVH87344;1;0;1;0;59.700;1;1;1;1825.500;0;0;Bank transfer (automatic);31;0
KFYKL48017;0;0;1;0;19.450;1;0;0;159.200;0;0;Bank transfer (automatic);8;0
LZKAS83279;1;1;0;1;107.550;1;1;2;4533.900;1;1;Electronic check;43;1
PCPIG41881;1;0;0;1;70.350;1;0;1;4124.650;2;1;Credit card (automatic);57;0
TLSGD18431;1;0;1;1;20.850;1;0;0;272.350;2;0;Mailed check;13;0
MPARY69063;0;0;0;0;89.600;1;0;2;3488.150;1;1;Credit card (automatic);40;0
OQFBA60827;1;0;1;0;19.650;1;0;0;436.900;1;0;Mailed check;23;0
FBCAS35445;1;0;1;1;83.600;1;1;1;5959.300;2;1;Credit card (automatic);72;0
RYTVV80346;0;0;0;1;84.250;1;1;2;4589.850;1;1;Credit card (automatic);55;0
YXBRO71307;1;0;0;0;111.450;1;1;2;5315.100;0;1;Bank transfer (automatic);48;0
BQCUW11571;0;0;0;0;74.950;1;1;2;74.950;0;1;Electronic check;1;1
SZLCH94453;1;0;1;1;97.350;1;1;2;3457.900;0;1;Bank transfer (automatic);36;1
UBQIU13996;0;0;0;0;69.350;1;0;1;712.250;0;1;Electronic check;11;0
PIGUY49122;0;0;0;1;84.600;1;1;2;84.600;0;1;Electronic check;1;0
OOEPC13232;1;0;0;1;98.400;1;1;2;5149.500;0;1;Credit card (automatic);53;1
VTHOE31813;1;0;0;0;51.050;0;2;1;3635.150;1;1;Bank transfer (automatic);70;0
ONJLV82722;0;0;0;0;95.700;1;0;2;1184.000;1;0;Electronic check;12;0
GMGDH36478;1;0;0;0;94.700;1;0;2;1914.900;0;1;Credit card (automatic);22;1
SRDOK13033;1;0;1;1;69.050;1;0;2;3842.600;2;1;Credit card (automatic);55;0
YPXFS73615;0;1;0;1;64.450;1;1;1;1867.600;0;0;Bank transfer (automatic);28;0
DSRKA33592;1;0;1;1;19.850;1;0;0;1158.850;2;1;Mailed check;58;0
WAUWT67466;0;0;0;0;19.700;1;0;0;386.500;1;1;Credit card (automatic);19;0
NZRUF46599;0;0;0;1;95.150;1;1;2;1789.250;0;1;Electronic check;19;1
IMLHK95185;0;0;0;0;72.450;1;0;1;2156.250;0;1;Bank transfer (automatic);31;0
LXDEV33743;0;0;0;1;89.400;1;1;2;1132.350;0;0;Electronic check;13;1
RHIPP53565;0;0;0;0;20.200;1;0;0;20.200;0;1;Mailed check;1;1
JWTJW11229;1;0;1;0;70.650;1;0;2;70.650;0;1;Mailed check;1;1
BWOZN06502;0;1;0;1;73.550;1;0;2;1359.450;0;1;Electronic check;18;0
QUERU55463;0;0;0;0;19.950;1;0;0;257.000;1;1;Mailed check;13;0
ZIKJJ86102;1;0;1;1;20.300;1;0;0;31.900;1;0;Mailed check;2;0
YFFQO85902;1;0;0;0;64.950;1;0;1;4523.250;2;0;Credit card (automatic);70;0
HYUNX24282;1;1;0;0;19.350;1;0;0;847.250;2;1;Credit card (automatic);44;0
TLZHO72199;1;0;1;1;20.850;1;0;0;62.900;0;0;Mailed check;4;0
HWLYB26499;1;0;0;0;76.150;1;1;1;4929.550;2;0;Bank transfer (automatic);65;0
QBYTO80656;0;1;0;1;99.650;1;1;2;7181.250;1;1;Credit card (automatic);71;0
DZLIZ82594;1;0;1;1;53.850;1;1;1;3399.850;1;1;Bank transfer (automatic);64;0
CFRNX33483;1;0;0;1;92.350;1;0;2;2602.900;0;1;Mailed check;28;1
UMPYT82453;0;1;0;1;96.400;1;1;2;1581.200;0;1;Electronic check;16;1
DJEQW15554;1;0;1;1;114.200;1;1;2;7723.900;2;1;Bank transfer (automatic);70;1
QGYJC77763;1;0;1;1;81.500;1;0;2;3107.300;0;1;Bank transfer (automatic);39;0
SLQPF28283;0;0;0;0;45.000;1;0;1;865.850;0;1;Bank transfer (automatic);19;0
GWYKC31709;0;0;0;1;104.950;1;0;2;6236.750;0;1;Bank transfer (automatic);60;0
RCXUS17106;1;0;0;0;90.350;1;1;2;4614.550;1;1;Credit card (automatic);51;0
CXQEU26734;0;1;0;1;110.500;1;1;2;6139.500;1;0;Electronic check;56;0
OZURD38384;1;0;0;0;105.000;1;1;2;7133.250;0;1;Credit card (automatic);66;1
ZSRDZ48592;1;0;1;1;55.500;0;2;1;3166.900;2;1;Credit card (automatic);58;0
BKOYE57953;1;0;1;1;59.100;1;0;1;4134.700;1;0;Bank transfer (automatic);69;0
MMUTZ28513;0;0;0;1;56.150;1;0;1;1439.350;0;1;Mailed check;27;0
ZNQUT97527;0;0;0;1;48.600;1;0;1;48.600;0;1;Electronic check;1;0
VHWNP13293;0;0;0;1;25.050;0;2;1;189.950;0;0;Bank transfer (automatic);7;0
QGRJH39998;0;1;0;0;69.700;1;0;2;560.850;0;1;Electronic check;8;1
BYAVD34664;1;0;1;0;69.500;1;0;1;1071.400;0;1;Mailed check;15;0
TTZRT45682;0;0;0;0;20.400;1;0;0;181.800;0;0;Mailed check;9;0
FOTSD46726;0;0;0;0;67.250;1;1;1;832.300;0;1;Electronic check;12;0
RAGOV88519;1;0;0;1;71.050;1;0;1;1837.700;0;1;Mailed check;25;0
LTHVJ02563;1;0;1;1;81.050;1;0;2;2227.100;0;1;Electronic check;28;1
PNYOX52785;0;0;0;1;100.650;1;0;2;4917.750;2;0;Credit card (automatic);49;0
TVFDZ31322;1;1;0;0;44.850;0;2;1;2572.950;0;1;Electronic check;57;1
MYYBN28248;1;0;1;1;95.250;1;1;2;3314.150;0;1;Electronic check;37;0
DTDKW42892;1;0;0;0;101.300;1;1;2;4113.100;0;1;Electronic check;40;1
DINOC00173;0;0;0;0;45.200;0;2;1;2460.550;2;0;Credit card (automatic);54;0
PLEQY45367;1;0;0;0;85.050;1;0;2;999.800;0;1;Credit card (automatic);12;0
EJMWF64027;0;0;0;0;55.300;1;0;1;238.500;0;1;Mailed check;4;0
OKRJE14427;1;0;1;0;103.150;1;0;2;7031.300;1;1;Bank transfer (automatic);66;0
QNFQT14592;1;0;1;0;59.500;0;2;1;4144.800;2;0;Bank transfer (automatic);70;0
KNSML69969;0;0;0;1;74.900;1;0;2;74.900;0;1;Electronic check;1;1
JALAW22397;0;0;0;0;103.250;1;1;2;6017.650;1;1;Bank transfer (automatic);58;1
ABWRL34524;0;1;0;0;86.050;1;1;2;3865.600;0;1;Credit card (automatic);47;0
ZJYAM92317;0;1;0;1;78.850;1;0;2;292.800;0;1;Electronic check;4;1
CHRBV71537;1;0;1;1;59.300;1;0;1;3274.350;1;1;Mailed check;57;0
JMZYP68337;0;0;0;1;94.000;1;0;2;1505.450;0;1;Credit card (automatic);15;0
CYCYZ56663;0;0;0;1;89.550;1;1;2;2259.350;0;1;Electronic check;24;0
OWHWB44256;0;0;0;1;19.350;1;0;0;433.750;1;1;Credit card (automatic);20;0
LLLFT15439;1;1;0;0;98.300;1;1;2;6066.550;1;1;Mailed check;61;0
NQCBA65813;1;0;0;1;49.950;0;2;1;810.200;0;1;Electronic check;16;1
VETUR81526;1;0;0;1;97.700;1;1;2;6869.700;2;1;Credit card (automatic);72;0
MVYXX97968;0;1;0;1;39.700;0;2;1;692.350;2;0;Mailed check;14;0
JTCCU28427;0;0;0;0;46.050;1;0;1;80.350;0;0;Bank transfer (automatic);2;1
ITUDF05955;1;0;1;0;91.800;1;1;2;5960.500;0;1;Electronic check;64;0
QAERP02199;1;0;0;0;19.800;1;0;0;576.650;1;0;Credit card (automatic);30;0
BXGES82262;1;0;0;0;89.450;1;1;2;5692.650;1;0;Bank transfer (automatic);64;0
HAWSU30902;0;0;0;0;111.600;1;1;2;6876.050;2;1;Credit card (automatic);61;1
XGEQU11365;1;0;1;1;84.150;1;1;1;4164.400;1;1;Credit card (automatic);50;0
FZUGP67325;0;0;0;1;94.900;1;1;2;4615.250;1;0;Credit card (automatic);47;0
URHDA34016;0;0;0;0;59.900;1;1;1;3043.600;1;0;Credit card (automatic);51;0
TRTPY03655;0;0;0;1;91.200;1;1;2;3382.300;0;0;Bank transfer (automatic);37;0
DLAMQ46541;1;1;0;1;97.000;1;0;2;6430.900;1;0;Bank transfer (automatic);64;0
GEOOQ88472;1;0;0;0;60.200;0;2;1;3582.400;0;1;Bank transfer (automatic);60;0
ZKIWL30304;0;0;0;0;20.050;1;0;0;20.050;0;0;Mailed check;1;0
IOTLZ67278;1;0;0;0;81.950;1;0;1;1181.750;2;0;Mailed check;14;0
NHQXU03787;1;0;1;1;88.250;1;1;2;1460.650;0;0;Electronic check;17;1
JUPYD05651;0;0;0;0;104.500;1;1;2;6590.800;1;0;Credit card (automatic);63;0
ZTEGJ76635;0;0;1;0;100.550;1;1;2;2830.450;1;0;Credit card (automatic);29;0
PTHGN14022;1;0;1;1;61.500;1;0;1;1087.450;1;1;Mailed check;18;0
DYEPJ76578;0;1;0;0;70.150;1;0;1;2497.350;1;1;Credit card (automatic);38;1
BRGUW35233;0;1;0;0;19.300;1;0;0;504.200;1;0;Credit card (automatic);26;0
DUVFC01007;1;1;0;0;104.800;1;1;2;7308.950;1;1;Electronic check;70;0
TGDHM20264;0;0;0;1;79.300;1;0;2;523.150;0;1;Electronic check;7;1
UGFAC97462;0;0;0;1;20.850;1;0;0;450.650;1;0;Bank transfer (automatic);22;0
HFUCW10421;0;0;1;1;54.750;1;0;1;1266.350;1;1;Credit card (automatic);25;0
GNOLC11531;0;0;0;0;39.100;0;2;1;1309.000;1;1;Electronic check;33;0
WNXXC05763;1;1;0;0;95.550;1;1;2;2510.200;0;1;Electronic check;27;1
ANDWJ69069;1;0;1;0;74.900;1;1;2;1107.250;0;1;Bank transfer (automatic);15;1
RKXDR10228;0;0;0;1;24.850;1;1;0;962.250;1;1;Mailed check;41;0
WQUHX71236;0;0;0;0;95.000;1;1;2;3605.600;1;0;Bank transfer (automatic);38;0
TYBCJ58575;1;1;0;0;89.200;1;1;2;4040.200;0;1;Electronic check;44;0
XBTWX77298;1;0;1;0;19.750;1;0;0;1344.500;2;1;Mailed check;66;0
YNKDD39785;0;0;1;0;20.850;1;0;0;467.500;2;0;Credit card (automatic);19;0
CCKOU91702;1;0;0;0;90.200;1;1;2;1454.150;0;0;Credit card (automatic);17;1
VWVDO14753;0;0;0;0;74.900;1;0;2;490.550;0;1;Electronic check;7;0
DGVUU71082;1;1;0;1;71.700;1;1;1;1497.050;1;0;Bank transfer (automatic);21;0
QVMSK25331;1;0;0;0;94.100;1;1;2;5638.300;2;1;Electronic check;61;1
POGZN73395;0;0;0;1;50.700;1;1;1;214.550;0;0;Electronic check;4;0
YLDFR68486;1;0;1;0;75.200;1;0;1;4300.800;1;1;Credit card (automatic);58;0
LSJGD28985;1;0;1;1;55.950;0;2;1;1157.050;1;1;Electronic check;21;1
GASNP35072;0;0;1;0;19.950;1;0;0;1189.900;2;0;Mailed check;60;0
LGRDP77995;0;0;0;1;25.700;1;1;0;1188.200;2;1;Credit card (automatic);43;0
SFODM53733;1;1;0;0;85.250;1;1;2;3132.750;0;1;Credit card (automatic);36;1
UDMTP77337;0;1;0;1;55.000;0;2;1;3094.050;0;1;Electronic check;57;0
NISEI28013;0;0;0;0;54.950;1;0;1;1348.500;0;0;Electronic check;24;0
MYPGO43781;1;0;1;0;105.250;1;0;2;7173.150;2;1;Bank transfer (automatic);68;0
KPTWJ01299;1;0;0;0;94.650;1;0;2;6747.350;0;1;Electronic check;72;0
